msync: bootstrapped mach port on wine-4c10439-msync.
0058:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 0000000393730000: builtin
0074:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 0000000393730000: builtin
0074:fixme:hid:handle_IRP_MN_QUERY_ID Unhandled type 00000005
0074:fixme:hid:handle_IRP_MN_QUERY_ID Unhandled type 00000005
0074:fixme:hid:handle_IRP_MN_QUERY_ID Unhandled type 00000005
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\plugplay.exe" at 0000000140000000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernelbase.dll" at 0000000174000000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernel32.dll" at 0000000178000000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msvcrt.dll" at 0000000228280000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ucrtbase.dll" at 00000002C7470000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\sechost.dll" at 00000001EAF60000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\advapi32.dll" at 00000001D8C90000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\rpcrt4.dll" at 0000000368420000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\win32u.dll" at 00000002C73A0000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\gdi32.dll" at 00000002BB0A0000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\version.dll" at 000000025DC30000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\user32.dll" at 00000002169D0000: builtin
008c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 0000000393730000: builtin
00a4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\svchost.exe" at 0000000140000000: builtin
00a4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernelbase.dll" at 0000000174000000: builtin
00a4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernel32.dll" at 0000000178000000: builtin
00a4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msvcrt.dll" at 0000000228280000: builtin
00a4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ucrtbase.dll" at 00000002C7470000: builtin
00a4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\sechost.dll" at 00000001EAF60000: builtin
00a4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\advapi32.dll" at 00000001D8C90000: builtin
00a4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\wevtsvc.dll" at 000000029E840000: builtin
00a4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\rpcrt4.dll" at 0000000368420000: builtin
004c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\drivers\\nsiproxy.sys" at 000000033BB90000: builtin
004c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\dnsapi.dll" at 0000000296590000: builtin
004c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\nsi.dll" at 000000026C190000: builtin
004c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\iphlpapi.dll" at 00000003982D0000: builtin
004c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\drivers\\ndis.sys" at 0000000212240000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\version.dll" at 000000025DC30000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\win32u.dll" at 00000002C73A0000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\user32.dll" at 00000002169D0000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\gdi32.dll" at 00000002BB0A0000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shcore.dll" at 00000002BDE30000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shlwapi.dll" at 00000002A2380000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shell32.dll" at 000000023BC00000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 0000000393730000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\rpcrt4.dll" at 0000000368420000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\combase.dll" at 000000031C5D0000: builtin
002c:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ole32.dll" at 000000020B860000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\start.exe" at 0000000140000000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernelbase.dll" at 0000000174000000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernel32.dll" at 0000000178000000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msvcrt.dll" at 0000000228280000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ucrtbase.dll" at 00000002C7470000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\sechost.dll" at 00000001EAF60000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\advapi32.dll" at 00000001D8C90000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\version.dll" at 000000025DC30000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\win32u.dll" at 00000002C73A0000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\user32.dll" at 00000002169D0000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\gdi32.dll" at 00000002BB0A0000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shcore.dll" at 00000002BDE30000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shlwapi.dll" at 00000002A2380000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shell32.dll" at 000000023BC00000: builtin
0024:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 0000000393730000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\start.exe" at 0000000140000000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernelbase.dll" at 0000000174000000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernel32.dll" at 0000000178000000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msvcrt.dll" at 0000000228280000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ucrtbase.dll" at 00000002C7470000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\sechost.dll" at 00000001EAF60000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\advapi32.dll" at 00000001D8C90000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\version.dll" at 000000025DC30000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\win32u.dll" at 00000002C73A0000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\user32.dll" at 00000002169D0000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\gdi32.dll" at 00000002BB0A0000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shcore.dll" at 00000002BDE30000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shlwapi.dll" at 00000002A2380000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shell32.dll" at 000000023BC00000: builtin
00bc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 0000000393730000: builtin
00bc:fixme:exec:SHELL_execute flags ignored: 0x00000100
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\cmd.exe" at 0000000140000000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernelbase.dll" at 0000000174000000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernel32.dll" at 0000000178000000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msvcrt.dll" at 0000000228280000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ucrtbase.dll" at 00000002C7470000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\sechost.dll" at 00000001EAF60000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\advapi32.dll" at 00000001D8C90000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\version.dll" at 000000025DC30000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\win32u.dll" at 00000002C73A0000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\user32.dll" at 00000002169D0000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\gdi32.dll" at 00000002BB0A0000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shcore.dll" at 00000002BDE30000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shlwapi.dll" at 00000002A2380000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shell32.dll" at 000000023BC00000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\conhost.exe" at 0000000140000000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernelbase.dll" at 0000000174000000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernel32.dll" at 0000000178000000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msvcrt.dll" at 0000000228280000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ucrtbase.dll" at 00000002C7470000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\sechost.dll" at 00000001EAF60000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\advapi32.dll" at 00000001D8C90000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\version.dll" at 000000025DC30000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\win32u.dll" at 00000002C73A0000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\user32.dll" at 00000002169D0000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\gdi32.dll" at 00000002BB0A0000: builtin
00c4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 0000000393730000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 0000000393730000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\explorer.exe" at 0000000140000000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernelbase.dll" at 0000000174000000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernel32.dll" at 0000000178000000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msvcrt.dll" at 0000000228280000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ucrtbase.dll" at 00000002C7470000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\sechost.dll" at 00000001EAF60000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\advapi32.dll" at 00000001D8C90000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\version.dll" at 000000025DC30000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\win32u.dll" at 00000002C73A0000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\user32.dll" at 00000002169D0000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\gdi32.dll" at 00000002BB0A0000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\rpcrt4.dll" at 0000000368420000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 0000000393730000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\winemac.drv" at 00000000017A0000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\uxtheme.dll" at 000000026C230000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shcore.dll" at 00000002BDE30000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shlwapi.dll" at 00000002A2380000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shell32.dll" at 000000023BC00000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\combase.dll" at 000000031C5D0000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ole32.dll" at 0000000002390000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\oleaut32.dll" at 00000001D0E20000: builtin
00d4:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\actxprxy.dll" at 00000002F3610000: builtin
00e8:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\rpcss.exe" at 0000000140000000: builtin
00e8:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernelbase.dll" at 0000000174000000: builtin
00e8:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernel32.dll" at 0000000178000000: builtin
00e8:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msvcrt.dll" at 0000000228280000: builtin
00e8:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ucrtbase.dll" at 00000002C7470000: builtin
00e8:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\sechost.dll" at 00000001EAF60000: builtin
00e8:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\advapi32.dll" at 00000001D8C90000: builtin
00e8:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\rpcrt4.dll" at 0000000368420000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\winemac.drv" at 00000000017A0000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\uxtheme.dll" at 000000026C230000: builtin
2025-01-18 15:09:34.603 wine64-preloader[84157:27120577] +[IMKClient subclass]: chose IMKClient_Modern
00d4:fixme:imm:ImeSetActiveContext (0000000000010026, 0): stub
00d4:fixme:imm:ImmReleaseContext (0000000000010020, 0000000000010026): stub
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msimg32.dll" at 0000000302D10000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\rpcrt4.dll" at 0000000368420000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\combase.dll" at 000000031C5D0000: builtin
00cc:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ole32.dll" at 00000000020C0000: builtin
00cc:fixme:imm:ImeSetActiveContext (0000000000010052, 1): stub
00cc:fixme:imm:ImmReleaseContext (000000000002004A, 0000000000010052): stub
0110:err:environ:init_peb starting L"Z:\\Volumes\\Win11\\Clash.Verge_1.3.8_x64-setup.exe" in experimental wow64 mode
0110:trace:loaddll:build_module Loaded L"Z:\\Volumes\\Win11\\Clash.Verge_1.3.8_x64-setup.exe" at 0000000000400000: native
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\wow64.dll" at 00000001ED9C0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\wow64cpu.dll" at 000000007A400000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\win32u.dll" at 00000002C73A0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\wow64win.dll" at 00000003A8180000: builtin
0110:trace:loaddll:build_module Loaded L"Z:\\Volumes\\Win11\\Clash.Verge_1.3.8_x64-setup.exe" at 00400000: native
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernelbase.dll" at 7B000000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\kernel32.dll" at 7B800000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msvcrt.dll" at 65680000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ucrtbase.dll" at 6AAC0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\sechost.dll" at 6BBC0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ADVAPI32.dll" at 69840000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\version.dll" at 66640000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\win32u.dll" at 64A80000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\user32.dll" at 68880000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\gdi32.dll" at 6DA80000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shcore.dll" at 667C0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\shlwapi.dll" at 66080000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\SHELL32.dll" at 71400000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\rpcrt4.dll" at 65480000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\combase.dll" at 684C0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\ole32.dll" at 66380000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\imm32.dll" at 67500000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\winsxs\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.2600.2982_none_deadbeef\\COMCTL32.dll" at 67BC0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\winemac.drv" at 69E80000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\uxtheme.dll" at 70D80000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\USERENV.dll" at 61C40000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\SETUPAPI.dll" at 6AEC0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\APPHELP.dll" at 6FD80000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\oleaut32.dll" at 62500000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\PROPSYS.dll" at 6BB40000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\DWMAPI.dll" at 704C0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\OLEACC.dll" at 63580000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\SHFOLDER.dll" at 01F00000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\usp10.dll" at 10000000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\RichEd20.dll" at 7AC00000: builtin
2025-01-18 15:09:35.333 wine64-preloader[84169:27120689] +[IMKClient subclass]: chose IMKClient_Modern
0110:fixme:imm:ImeSetActiveContext (00010072, 1): stub
0110:fixme:imm:ImmReleaseContext (00010080, 00010072): stub
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\compstui.dll" at 66FC0000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\winspool.drv" at 64180000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\comdlg32.dll" at 69040000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\users\\zhaoxinyu\\Temp\\nszc907.tmp\\nsDialogs.dll" at 02850000: native
0110:trace:loaddll:build_module Loaded L"C:\\windows\\system32\\msimg32.dll" at 65340000: builtin
0110:trace:loaddll:build_module Loaded L"C:\\users\\zhaoxinyu\\Temp\\nszc907.tmp\\System.dll" at 02880000: native
0110:trace:loaddll:free_modref Unloaded module L"C:\\users\\zhaoxinyu\\Temp\\nszc907.tmp\\System.dll" : native
0110:trace:loaddll:free_modref Unloaded module L"C:\\users\\zhaoxinyu\\Temp\\nszc907.tmp\\nsDialogs.dll" : native
0110:trace:loaddll:free_modref Unloaded module L"C:\\windows\\system32\\comdlg32.dll" : builtin
0110:trace:loaddll:free_modref Unloaded module L"C:\\windows\\system32\\winspool.drv" : builtin
0110:trace:loaddll:free_modref Unloaded module L"C:\\windows\\system32\\compstui.dll" : builtin
